Fecha,cantidad_servicios,tiempo_asignacion_prom,tiempo_arribo_prom,tiempo_respuesta_prom,Cantidad Camb.Color,Cantidad Reclamos,Cantidad Rechazos Internac.,Ciclo Vida_ADULTO MAY,Ciclo Vida_NEONATAL,Ciclo Vida_PEDIATRICO,Sexo_F,Sexo_M,Zona Inicial_INTERIOR,Zona Inicial_NOROESTE,Zona Inicial_NORTE,Zona Inicial_OESTE,Zona Inicial_SUR,Zona Inicial_Z-CHACO,Zona Inicial_Z-CORDOBA,Zona Inicial_Z-CORRIENTES,Zona Inicial_Z-ENTRE RIOS,Zona Inicial_Z-MENDOZA,Zona Inicial_Z-RIO NEGRO,Zona Inicial_Z-SALTA,Zona Inicial_Z-SAN JUAN,Zona Inicial_Z-SAN LUIS,Zona Inicial_Z-SANTA FE,Zona Inicial_Z-SANTIAGO DEL ESTERO,Zona Inicial_Z-TUCUMAN,Provincia_CAPITAL FEDERAL,Provincia_CHACO,Provincia_CONURBANO,Provincia_CORDOBA,Provincia_CORRIENTES,Provincia_ENTRE RIOS,Provincia_MENDOZA,Provincia_RIO NEGRO,Provincia_SALTA,Provincia_SAN JUAN,Provincia_SAN LUIS,Provincia_SANTA FE,Provincia_SANTIAGO DEL ESTERO,Provincia_TUCUMAN
2024-11-17,5,0 days 00:13:33,0 days 00:58:23.200000,0 days 01:17:02.400000,0.0,3.0,1.0,1,0,2,4,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-11-18,7,0 days 00:05:50.428571428,0 days 01:12:49.857142857,0 days 01:34:18.714285714,0.0,0.0,0.0,4,0,0,6,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-11-19,17,0 days 00:48:22.352941176,0 days 02:53:27.588235294,0 days 03:48:03.352941176,1.0,4.0,0.0,4,0,3,10,7,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-11-20,18,0 days 00:05:24.166666666,0 days 02:01:22.833333333,0 days 02:10:32,0.0,0.0,0.0,3,0,8,12,6,1,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0
2024-11-21,14,0 days 00:33:21.428571428,0 days 01:32:54.857142857,0 days 02:11:34.857142857,1.0,0.0,0.0,7,0,3,10,4,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-11-22,13,0 days 01:19:52.076923076,0 days 01:25:58.230769230,0 days 03:02:40.230769230,0.0,0.0,0.0,3,0,5,7,6,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-11-23,11,0 days 00:08:11.545454545,0 days 02:14:02.363636363,0 days 02:23:38.090909090,1.0,0.0,0.0,4,0,2,7,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-11-24,11,0 days 00:36:19.727272727,0 days 01:43:26.909090909,0 days 02:29:43.363636363,1.0,0.0,0.0,6,0,2,7,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-11-25,10,0 days 00:56:49.400000,0 days 01:58:47.900000,0 days 02:57:35.400000,2.0,0.0,0.0,3,0,2,3,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-11-26,11,0 days 01:20:26,0 days 03:14:00.272727272,0 days 04:37:19.818181818,1.0,3.0,0.0,5,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-11-27,16,0 days 00:15:25.312500,0 days 02:10:52,0 days 02:28:36.500000,5.0,3.0,0.0,6,0,3,9,7,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-11-28,11,0 days 00:14:35.181818181,0 days 02:21:38.181818181,0 days 02:39:41.363636363,2.0,3.0,0.0,5,0,1,5,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-11-29,7,0 days 00:05:27.857142857,0 days 05:05:59.285714285,0 days 03:57:53.142857142,0.0,1.0,0.0,2,0,0,4,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-11-30,9,0 days 00:02:12.444444444,0 days 02:13:50.666666666,0 days 02:18:26.444444444,1.0,0.0,0.0,6,0,1,4,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-12-01,7,0 days 00:03:50.428571428,0 days 02:29:16.714285714,0 days 02:35:32.142857142,1.0,0.0,0.0,3,0,2,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-12-02,13,0 days 00:07:09.615384615,0 days 01:02:48.615384615,0 days 01:13:33.307692307,1.0,0.0,0.0,6,0,0,9,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-12-03,16,0 days 00:27:10.687500,0 days 01:28:37.375000,0 days 03:12:26.750000,0.0,4.0,0.0,2,0,6,10,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-12-04,15,0 days 00:04:48.133333333,0 days 01:10:30.333333333,0 days 02:23:20.666666666,2.0,1.0,0.0,0,0,5,8,7,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-12-05,6,0 days 00:30:07.166666666,0 days 00:41:01.500000,0 days 02:21:10.833333333,1.0,0.0,0.0,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-06,13,0 days 00:04:55.615384615,0 days 02:11:26.461538461,0 days 04:22:24,0.0,3.0,0.0,3,0,1,10,3,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-12-07,8,0 days 00:05:26.750000,0 days 02:03:29.625000,0 days 02:11:46,1.0,0.0,0.0,7,0,0,7,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-12-08,7,0 days 00:18:44.428571428,0 days 01:54:10.714285714,0 days 02:15:38,0.0,0.0,0.0,2,0,2,2,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-12-09,15,0 days 00:29:40.933333333,0 days 01:57:49.666666666,0 days 02:30:48.466666666,5.0,2.0,0.0,6,0,4,10,5,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-12-10,23,0 days 00:18:23.391304347,0 days 02:41:07.434782608,0 days 03:03:36.086956521,3.0,4.0,0.0,8,0,3,13,10,1,0,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0
2024-12-11,10,0 days 00:06:03.700000,0 days 02:18:52.100000,0 days 02:26:12.900000,1.0,3.0,0.0,3,0,3,8,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-12-12,12,0 days 00:28:28.583333333,0 days 03:07:51.583333333,0 days 03:40:12.166666666,3.0,4.0,0.0,3,0,2,9,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-12-13,9,0 days 00:12:40.444444444,0 days 01:27:17.777777777,0 days 01:45:28.777777777,2.0,0.0,0.0,2,0,3,5,4,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-12-14,14,0 days 00:13:12.500000,0 days 01:41:57.642857142,0 days 01:51:19.642857142,3.0,0.0,0.0,4,0,4,9,5,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-12-15,6,0 days 00:18:00.500000,0 days 01:53:11,0 days 02:32:26.333333333,1.0,0.0,0.0,2,0,0,5,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-12-16,15,0 days 00:29:55.200000,0 days 01:37:14.466666666,0 days 02:10:03.800000,2.0,1.0,0.0,2,0,3,11,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-12-17,11,0 days 00:31:29.090909090,0 days 01:31:54.454545454,0 days 03:13:10.454545454,1.0,1.0,0.0,1,0,2,9,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-12-18,9,0 days 00:20:24.111111111,0 days 02:43:15.888888888,0 days 03:08:12,2.0,2.0,0.0,1,0,3,4,5,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-12-19,10,0 days 00:10:37.700000,0 days 02:06:48.200000,0 days 02:41:21.800000,1.0,0.0,0.0,3,0,4,6,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-12-20,10,0 days 00:05:52,0 days 01:32:40,0 days 02:43:14.900000,2.0,2.0,0.0,3,0,3,7,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-12-21,4,0 days 00:03:28.250000,0 days 03:37:00.250000,0 days 03:41:38.250000,0.0,0.0,0.0,1,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-12-22,8,0 days 00:16:03.125000,0 days 01:55:55.250000,0 days 02:13:22,0.0,0.0,0.0,5,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-23,12,0 days 00:12:09.916666666,0 days 01:45:23.583333333,0 days 02:44:41.833333333,2.0,0.0,0.0,4,0,2,10,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-12-24,2,0 days 00:02:02.500000,0 days 00:08:45.500000,0 days 01:52:51.500000,0.0,0.0,0.0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-12-25,6,0 days 00:03:57.500000,0 days 01:29:12.166666666,0 days 01:35:36.333333333,0.0,0.0,0.0,4,0,0,4,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-12-26,6,0 days 00:44:06.666666666,0 days 01:19:10.166666666,0 days 03:20:32.666666666,1.0,0.0,0.0,1,0,1,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-12-27,12,0 days 00:01:16.250000,0 days 01:56:29.250000,0 days 02:25:15.250000,0.0,4.0,0.0,9,0,0,4,8,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-12-28,10,0 days 00:17:01.500000,0 days 01:27:04.200000,0 days 01:45:40.800000,0.0,0.0,0.0,6,0,1,7,3,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-12-29,10,0 days 00:04:34.600000,0 days 01:37:16,0 days 01:34:24.700000,0.0,1.0,0.0,3,0,1,9,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-12-30,10,0 days 00:20:44.500000,0 days 01:39:50.500000,0 days 02:04:07,2.0,3.0,0.0,5,0,1,5,5,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,3,0 days 00:00:50.333333333,0 days 00:29:56,0 days 00:34:24.333333333,1.0,0.0,0.0,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-01-01,3,0 days 00:58:53.333333333,0 days 01:44:46.333333333,0 days 02:46:37,3.0,0.0,0.0,1,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2025-01-02,11,0 days 00:07:40.636363636,0 days 02:22:57.090909090,0 days 02:40:53.272727272,0.0,0.0,0.0,5,0,1,9,2,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0
2025-01-03,7,0 days 01:19:43.714285714,0 days 03:18:36,0 days 04:41:43.857142857,0.0,4.0,0.0,5,0,1,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
2025-01-04,8,0 days 00:09:17.875000,0 days 01:37:45.375000,0 days 01:51:11,2.0,0.0,0.0,4,0,3,5,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
2025-01-05,9,0 days 00:10:13.777777777,0 days 02:46:45.222222222,0 days 02:58:48.111111111,0.0,2.0,0.0,2,0,0,7,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
2025-01-06,11,0 days 00:11:04.727272727,0 days 02:29:29.272727272,0 days 02:54:11.545454545,0.0,2.0,0.0,3,0,0,7,4,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0
2025-01-07,8,0 days 00:06:50.875000,0 days 03:11:25.125000,0 days 03:21:36.750000,1.0,1.0,0.0,3,0,1,3,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
2025-01-08,10,0 days 00:03:36,0 days 01:34:58.200000,0 days 01:42:24,2.0,1.0,0.0,5,0,0,5,5,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
2025-01-09,14,0 days 00:04:13.214285714,0 days 01:40:02.428571428,0 days 01:48:27.428571428,1.0,1.0,0.0,6,0,2,10,4,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0
2025-01-10,7,0 days 00:09:42.142857142,0 days 02:48:02.857142857,0 days 03:01:45,2.0,4.0,0.0,3,0,1,4,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0
2025-01-11,7,0 days 00:26:21.285714285,0 days 01:27:35.142857142,0 days 01:55:38.428571428,2.0,0.0,0.0,6,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-01-12,6,0 days 00:07:03.500000,0 days 02:12:58,0 days 02:21:04.833333333,0.0,2.0,0.0,3,0,1,1,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
2025-01-13,9,0 days 00:21:52,0 days 02:37:59.444444444,0 days 03:04:27.777777777,1.0,3.0,0.0,5,0,0,5,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0
2025-01-14,11,0 days 00:09:13.181818181,0 days 01:21:29.181818181,0 days 01:34:28.909090909,1.0,1.0,0.0,3,0,2,6,5,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
2025-01-15,15,0 days 00:10:51.666666666,0 days 01:19:46.466666666,0 days 01:36:19.266666666,1.0,0.0,0.0,7,0,3,7,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0
2025-01-16,7,0 days 00:06:18.142857142,0 days 02:01:44.714285714,0 days 02:16:42.428571428,0.0,1.0,0.0,4,0,1,4,3,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0
2025-01-17,6,0 days 00:06:10.333333333,0 days 02:02:12.333333333,0 days 02:12:01.833333333,0.0,0.0,0.0,1,0,1,4,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2025-01-18,8,0 days 00:07:26.125000,0 days 02:22:38.125000,0 days 02:31:58.500000,0.0,0.0,0.0,4,0,2,7,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
2025-01-19,5,0 days 00:07:15.400000,0 days 01:58:22.600000,0 days 02:06:52.800000,0.0,1.0,0.0,2,0,0,3,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
2025-01-20,5,0 days 00:08:05,0 days 01:17:15,0 days 01:30:18.800000,0.0,0.0,0.0,1,0,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
2025-01-21,16,0 days 00:12:01.750000,0 days 02:36:45.875000,0 days 02:50:47.125000,7.0,3.0,0.0,2,0,4,7,9,0,1,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,7,0,8,0,0,0,0,1,0,0,0,0,0,0
2025-01-22,13,0 days 00:16:06.307692307,0 days 02:16:06.153846153,0 days 02:38:50.846153846,0.0,1.0,0.0,3,0,3,7,6,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0
2025-01-23,9,0 days 00:10:49.333333333,0 days 02:06:42,0 days 02:20:49.444444444,1.0,1.0,0.0,2,0,2,4,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0
2025-01-24,8,0 days 00:08:35.750000,0 days 02:25:53.125000,0 days 02:42:32.250000,1.0,1.0,0.0,4,0,1,6,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
2025-01-25,5,0 days 00:14:45,0 days 01:39:16.200000,0 days 01:54:53,0.0,0.0,0.0,2,0,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
2025-01-26,9,0 days 00:10:32.666666666,0 days 01:18:44.777777777,0 days 01:30:26.333333333,1.0,1.0,0.0,2,0,1,9,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
2025-01-27,6,0 days 00:08:03.833333333,0 days 01:24:17.333333333,0 days 02:46:33.333333333,0.0,2.0,0.0,2,0,2,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2025-01-28,4,0 days 00:47:31.750000,0 days 00:37:46.250000,0 days 02:14:59.500000,0.0,2.0,0.0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-29,13,0 days 00:10:07.615384615,0 days 01:57:53.538461538,0 days 02:15:15.615384615,2.0,0.0,0.0,6,0,1,6,7,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0
2025-01-30,11,0 days 00:07:24.545454545,0 days 01:23:37.909090909,0 days 02:53:09.272727272,1.0,5.0,0.0,5,0,2,9,2,0,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0
2025-01-31,9,0 days 00:13:28.777777777,0 days 01:34:13.222222222,0 days 03:22:04.666666666,0.0,2.0,0.0,3,0,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0
2025-02-01,7,0 days 00:04:34,0 days 02:25:29,0 days 02:31:25.571428571,0.0,0.0,0.0,5,0,1,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
2025-02-02,7,0 days 01:21:36.428571428,0 days 02:54:24.428571428,0 days 02:46:15.142857142,0.0,5.0,0.0,4,0,0,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-02-03,15,0 days 00:14:56.733333333,0 days 01:04:51.133333333,0 days 03:33:11.466666666,5.0,0.0,0.0,7,0,2,13,2,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0
2025-02-04,7,0 days 00:17:35.857142857,0 days 01:56:34.714285714,0 days 03:25:12,0.0,0.0,0.0,2,0,2,6,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0
2025-02-05,7,0 days 00:13:02,0 days 01:27:54.428571428,0 days 01:42:02.571428571,0.0,0.0,0.0,3,0,2,3,4,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0
2025-02-06,10,0 days 00:25:19.300000,0 days 01:38:01.600000,0 days 02:10:13.500000,1.0,0.0,0.0,2,0,3,4,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
2025-02-07,8,0 days 00:10:29.750000,0 days 00:29:11,0 days 01:59:22.750000,0.0,0.0,0.0,6,0,0,5,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0
2025-02-08,5,0 days 00:09:56.200000,0 days 00:54:36,0 days 01:16:53.800000,1.0,1.0,0.0,3,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2025-02-09,8,0 days 00:03:57.500000,0 days 00:34:10.875000,0 days 01:43:03,0.0,1.0,0.0,2,0,0,7,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
2025-02-10,13,0 days 00:13:37,0 days 01:21:38.615384615,0 days 01:39:58.153846153,2.0,2.0,0.0,4,0,3,7,6,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0
2025-02-11,7,0 days 00:40:44.714285714,0 days 02:37:08.428571428,0 days 03:21:52.714285714,0.0,1.0,0.0,2,0,0,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
2025-02-12,13,0 days 00:07:01.230769230,0 days 01:36:23.692307692,0 days 01:46:21.384615384,5.0,0.0,0.0,6,0,0,7,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0
2025-02-13,10,0 days 00:06:54.200000,0 days 02:48:55.100000,0 days 02:59:40.200000,1.0,1.0,0.0,3,0,1,6,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0
2025-02-14,5,0 days 00:10:18.400000,0 days 02:06:07.800000,0 days 02:17:42.800000,0.0,0.0,0.0,0,0,1,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2025-02-15,7,0 days 00:04:51.142857142,0 days 02:28:26.714285714,0 days 02:34:58.571428571,1.0,0.0,0.0,5,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-02-16,7,0 days 00:03:16.285714285,0 days 01:15:05.142857142,0 days 00:54:51.714285714,0.0,0.0,0.0,1,0,2,3,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0
2025-02-17,11,0 days 00:11:45.272727272,0 days 02:06:39.545454545,0 days 02:22:23.818181818,3.0,0.0,0.0,4,0,1,9,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0
2025-02-18,13,0 days 00:38:41.153846153,0 days 04:17:08.307692307,0 days 05:00:11.769230769,2.0,11.0,0.0,5,0,0,11,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0
2025-02-19,12,0 days 00:16:12.750000,0 days 01:38:55.833333333,0 days 02:00:58.250000,3.0,2.0,0.0,2,0,2,8,4,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0
2025-02-20,9,0 days 00:21:38.444444444,0 days 01:54:35.888888888,0 days 02:20:00.888888888,0.0,1.0,0.0,3,0,0,6,3,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0
2025-02-21,6,0 days 01:21:01.333333333,0 days 03:12:27.500000,0 days 03:12:37.666666666,0.0,0.0,0.0,3,0,1,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2025-02-22,5,0 days 00:10:56.200000,0 days 03:45:10.200000,0 days 04:05:26.600000,0.0,1.0,0.0,2,0,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
2025-02-23,8,0 days 00:01:23.750000,0 days 00:28:36.125000,0 days 01:35:06,0.0,1.0,0.0,3,0,3,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-02-24,11,0 days 00:29:32.909090909,0 days 01:49:37.090909090,0 days 03:14:18.909090909,0.0,0.0,0.0,4,0,3,8,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
