Fecha,cantidad_servicios,tiempo_asignacion_prom,tiempo_arribo_prom,tiempo_respuesta_prom,Cantidad Camb.Color,Cantidad Reclamos,Cantidad Rechazos Internac.,Ciclo Vida_ADULTO MAY,Ciclo Vida_NEONATAL,Ciclo Vida_PEDIATRICO,Sexo_F,Sexo_M,Zona Inicial_INTERIOR,Zona Inicial_NOROESTE,Zona Inicial_NORTE,Zona Inicial_OESTE,Zona Inicial_SUR,Zona Inicial_Z-CATAMARCA,Zona Inicial_Z-CHACO,Zona Inicial_Z-CHUBUT,Zona Inicial_Z-CORDOBA,Zona Inicial_Z-CORRIENTES,Zona Inicial_Z-ENTRE RIOS,Zona Inicial_Z-FORMOSA,Zona Inicial_Z-JUJUY,Zona Inicial_Z-LA PAMPA,Zona Inicial_Z-LA RIOJA,Zona Inicial_Z-MENDOZA,Zona Inicial_Z-MISIONES,Zona Inicial_Z-NEUQUEN,Zona Inicial_Z-RIO NEGRO,Zona Inicial_Z-SALTA,Zona Inicial_Z-SAN JUAN,Zona Inicial_Z-SAN LUIS,Zona Inicial_Z-SANTA CRUZ,Zona Inicial_Z-SANTA FE,Zona Inicial_Z-SANTIAGO DEL ESTERO,Zona Inicial_Z-TIERRA DEL FUEGO,Zona Inicial_Z-TUCUMAN,Provincia_CAPITAL FEDERAL,Provincia_CATAMARCA,Provincia_CHACO,Provincia_CHUBUT,Provincia_CONURBANO,Provincia_CORDOBA,Provincia_CORRIENTES,Provincia_ENTRE RIOS,Provincia_FORMOSA,Provincia_JUJUY,Provincia_LA PAMPA,Provincia_LA RIOJA,Provincia_MENDOZA,Provincia_MISIONES,Provincia_NEUQUEN,Provincia_RIO NEGRO,Provincia_SALTA,Provincia_SAN JUAN,Provincia_SAN LUIS,Provincia_SANTA CRUZ,Provincia_SANTA FE,Provincia_SANTIAGO DEL ESTERO,Provincia_TIERRA DEL FUEGO,Provincia_TUCUMAN
2024-09-15,69,0 days 00:10:01.507246376,0 days 00:39:26.898550724,0 days 00:52:13.927536231,1.0,0.0,0.0,6,0,15,37,32,3,3,12,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-16,106,0 days 00:13:14.830188679,0 days 00:39:56.150943396,0 days 00:55:10.226415094,4.0,2.0,0.0,17,0,20,64,42,5,9,17,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-17,93,0 days 00:04:41,0 days 00:19:52.225806451,0 days 00:31:56.408602150,8.0,2.0,0.0,15,0,23,47,46,0,3,19,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18,84,0 days 00:13:19.869047619,0 days 00:32:01.059523809,0 days 00:46:50.416666666,8.0,3.0,0.0,8,0,21,53,31,1,4,14,16,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19,89,0 days 00:14:44.494382022,0 days 00:41:15.483146067,0 days 00:57:03.808988764,4.0,2.0,0.0,13,0,19,62,27,1,1,13,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20,50,0 days 00:06:22.540000,0 days 00:30:17.220000,0 days 00:38:10.500000,2.0,1.0,0.0,6,0,12,24,26,0,2,5,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-21,52,0 days 00:10:48.211538461,0 days 00:36:03.769230769,0 days 00:49:05.076923076,3.0,1.0,0.0,9,0,9,34,18,1,0,7,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-22,66,0 days 00:08:24.833333333,0 days 00:20:16.454545454,0 days 00:41:59.560606060,1.0,1.0,0.0,13,0,14,32,34,4,2,17,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-23,110,0 days 00:17:29.763636363,0 days 00:36:40.318181818,0 days 00:58:47.090909090,3.0,3.0,0.0,15,0,22,64,46,0,5,17,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-24,91,0 days 00:13:45.329670329,0 days 00:36:44.879120879,0 days 00:57:06.615384615,3.0,3.0,0.0,14,0,22,60,31,1,4,9,8,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48,0,0,0,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-25,98,0 days 00:22:58.142857142,0 days 00:56:29.061224489,0 days 01:22:07.081632653,9.0,1.0,0.0,14,0,22,49,49,0,4,14,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-26,86,0 days 00:09:08.488372093,0 days 00:42:39.593023255,0 days 00:56:43.325581395,4.0,4.0,0.0,6,0,19,46,40,4,2,12,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-27,69,0 days 00:19:41.666666666,0 days 00:54:44.318840579,0 days 01:18:27.246376811,1.0,4.0,0.0,10,1,17,39,30,0,2,10,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-28,80,0 days 00:26:16.887500,0 days 00:46:56.025000,0 days 01:15:07.425000,2.0,8.0,0.0,11,0,12,40,40,2,4,18,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29,64,0 days 00:11:07.484375,0 days 00:37:31.203125,0 days 00:50:39.875000,2.0,2.0,0.0,8,0,13,46,18,1,4,12,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30,118,0 days 00:13:57.796610169,0 days 00:53:34,0 days 01:09:12.381355932,2.0,7.0,0.0,16,1,25,69,49,2,9,10,13,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-01,95,0 days 00:10:58.600000,0 days 00:41:18.957894736,0 days 00:56:34.800000,3.0,3.0,0.0,8,0,16,61,34,5,3,10,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02,96,0 days 00:19:31.302083333,0 days 01:00:53.687500,0 days 01:22:15.020833333,1.0,2.0,0.0,16,0,16,50,46,0,5,15,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-03,77,0 days 00:13:08.181818181,0 days 00:40:39.532467532,0 days 00:59:07.766233766,4.0,0.0,0.0,10,0,20,46,31,3,1,10,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-04,64,0 days 00:09:58.453125,0 days 00:59:01.687500,0 days 01:11:38.343750,4.0,2.0,0.0,8,0,18,41,23,1,2,11,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-05,35,0 days 00:11:26.085714285,0 days 00:59:09.171428571,0 days 01:12:37.057142857,0.0,0.0,0.0,11,1,7,20,15,0,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,60,0 days 00:06:02.850000,0 days 00:19:43.716666666,0 days 00:44:36.300000,1.0,5.0,0.0,16,1,12,39,21,2,3,11,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-07,66,0 days 00:08:13.681818181,0 days 00:29:45.257575757,0 days 00:40:19.166666666,8.0,3.0,0.0,6,0,20,33,33,3,3,7,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-08,94,0 days 00:07:16.787234042,0 days 00:37:49.489361702,0 days 00:58:30.627659574,1.0,3.0,0.0,13,1,21,59,35,2,6,9,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-09,79,0 days 00:18:24.898734177,0 days 00:43:30.936708860,0 days 01:11:15.886075949,0.0,5.0,0.0,9,0,15,51,28,1,7,10,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-10,71,0 days 00:18:40.183098591,0 days 00:40:45.929577464,0 days 01:13:09.915492957,2.0,3.0,0.0,8,2,17,42,29,2,5,11,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-11,58,0 days 00:04:32.189655172,0 days 00:20:53.586206896,0 days 00:36:26.103448275,0.0,0.0,0.0,13,0,15,31,27,3,0,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-12,50,0 days 00:04:30.040000,0 days 00:23:29.200000,0 days 00:30:06.320000,5.0,0.0,0.0,9,0,7,31,19,3,1,4,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-13,67,0 days 00:23:58.074626865,0 days 00:47:54.552238805,0 days 01:13:35.776119402,0.0,2.0,0.0,14,1,16,42,25,0,1,12,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-14,88,0 days 00:13:20.227272727,0 days 00:45:16.977272727,0 days 01:00:10.693181818,6.0,3.0,0.0,7,0,12,61,27,1,6,20,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-15,79,0 days 00:14:33.151898734,0 days 00:33:21.240506329,0 days 00:49:45.075949367,1.0,2.0,0.0,2,2,19,51,28,2,5,9,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-16,75,0 days 00:11:15.640000,0 days 00:44:35.586666666,0 days 00:57:53.053333333,4.0,1.0,0.0,7,0,16,53,22,3,5,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-17,82,0 days 00:20:31.256097560,0 days 00:50:42.939024390,0 days 01:12:53.987804878,4.0,1.0,0.0,7,0,10,50,32,1,7,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-18,70,0 days 00:15:57.457142857,0 days 00:51:22.071428571,0 days 01:08:41,2.0,3.0,0.0,9,1,12,42,28,1,5,4,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-10-19,46,0 days 00:07:29.195652173,0 days 00:36:36.739130434,0 days 00:46:40,2.0,2.0,0.0,10,0,12,28,18,1,2,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20,52,0 days 00:05:03.942307692,0 days 00:21:39.038461538,0 days 00:42:51.019230769,0.0,2.0,0.0,14,0,9,22,30,1,1,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21,96,0 days 00:16:33.020833333,0 days 00:32:32.479166666,0 days 00:53:25.104166666,3.0,4.0,0.0,10,0,26,60,36,0,3,20,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-22,59,0 days 00:16:49.152542372,0 days 00:56:21,0 days 01:15:15.322033898,1.0,2.0,0.0,5,0,11,36,23,1,7,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-23,89,0 days 00:39:44.932584269,0 days 00:44:32.797752808,0 days 01:26:40.213483146,2.0,8.0,0.0,16,0,13,53,36,1,6,15,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-24,68,0 days 00:13:12.250000,0 days 00:32:54.852941176,0 days 00:47:27.235294117,1.0,2.0,0.0,6,0,16,40,28,1,2,14,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-25,45,0 days 00:14:53.800000,0 days 01:26:34.333333333,0 days 01:43:26.733333333,0.0,1.0,0.0,5,0,5,32,13,1,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-26,55,0 days 00:11:23.054545454,0 days 00:39:28.072727272,0 days 00:52:48.436363636,3.0,0.0,0.0,7,0,9,38,17,2,1,9,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-27,38,0 days 00:07:15.473684210,0 days 00:37:11.605263157,0 days 00:46:03.947368421,0.0,2.0,0.0,7,0,6,23,15,0,1,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-10-28,77,0 days 00:11:16.077922077,0 days 00:46:26.272727272,0 days 00:59:22.545454545,3.0,1.0,0.0,3,0,15,48,29,1,3,11,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-29,73,0 days 00:19:30.863013698,0 days 01:02:53.178082191,0 days 01:24:25.917808219,3.0,2.0,0.0,5,0,15,33,40,3,7,13,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-30,49,0 days 00:21:46.938775510,0 days 00:48:43.510204081,0 days 01:12:34.816326530,1.0,1.0,0.0,7,0,16,24,25,0,0,9,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-31,61,0 days 00:09:50.245901639,0 days 00:46:51.196721311,0 days 00:58:08.606557377,4.0,4.0,0.0,7,0,11,34,27,1,2,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-01,47,0 days 00:12:08.106382978,0 days 00:48:30.531914893,0 days 01:02:43.829787234,1.0,2.0,0.0,2,1,10,28,19,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-02,41,0 days 00:05:22.853658536,0 days 00:43:23.682926829,0 days 00:50:38.414634146,0.0,2.0,0.0,10,1,6,21,20,0,0,9,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-03,52,0 days 00:04:21.173076923,0 days 00:45:59.634615384,0 days 00:53:10.615384615,1.0,1.0,0.0,12,1,7,35,17,3,3,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-04,83,0 days 00:27:54.228915662,0 days 00:30:46.433734939,0 days 01:10:55.204819277,2.0,2.0,0.0,9,3,8,52,31,1,4,11,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05,52,0 days 00:08:52.615384615,0 days 00:31:20.500000,0 days 00:44:33.942307692,8.0,1.0,0.0,5,0,13,27,25,0,5,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-06,76,0 days 00:15:58.065789473,0 days 00:45:41.657894736,0 days 01:10:36.460526315,2.0,1.0,0.0,9,1,15,42,34,1,1,17,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-07,66,0 days 00:15:26.439393939,0 days 00:28:38.045454545,0 days 00:55:30.181818181,3.0,3.0,0.0,17,0,11,44,22,0,3,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-08,56,0 days 00:14:15.232142857,0 days 00:46:42.446428571,0 days 01:15:08.178571428,2.0,1.0,0.0,5,0,10,40,16,2,2,10,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-09,46,0 days 00:11:30,0 days 00:25:23.260869565,0 days 00:41:13.326086956,0.0,1.0,0.0,6,0,8,23,23,2,4,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-10,53,0 days 00:05:20.660377358,0 days 00:35:50.150943396,0 days 00:44:47.584905660,0.0,1.0,0.0,6,0,11,33,20,0,4,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-11,67,0 days 00:15:04.343283582,0 days 00:32:35.537313432,0 days 00:51:54.925373134,1.0,5.0,0.0,4,0,12,39,28,1,7,6,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-12,66,0 days 00:08:00.575757575,0 days 00:46:13.696969696,0 days 00:56:12.893939393,0.0,2.0,0.0,8,0,19,34,32,2,3,9,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-13,72,0 days 00:09:34.916666666,0 days 00:39:44.416666666,0 days 00:53:46.472222222,5.0,0.0,0.0,9,0,16,41,31,2,4,10,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-14,50,0 days 00:10:18.920000,0 days 00:35:07.640000,0 days 00:46:51.580000,1.0,0.0,0.0,3,0,11,25,25,1,3,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15,52,0 days 00:18:22.211538461,0 days 00:57:06.019230769,0 days 01:16:48.288461538,3.0,4.0,0.0,12,0,7,35,17,1,3,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16,34,0 days 00:08:25.705882352,0 days 00:37:21.441176470,0 days 00:47:33.558823529,0.0,0.0,0.0,8,0,4,23,11,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-17,32,0 days 00:10:50.625000,0 days 00:44:38.656250,0 days 01:01:28.875000,0.0,4.0,0.0,3,0,7,21,11,1,1,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-18,40,0 days 00:04:05.450000,0 days 00:22:01.300000,0 days 00:37:49.100000,1.0,1.0,0.0,10,1,9,23,17,0,1,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-19,66,0 days 00:14:10.803030303,0 days 00:36:38.348484848,0 days 00:52:57.409090909,4.0,0.0,0.0,8,2,12,41,25,1,1,7,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-20,61,0 days 00:09:40.459016393,0 days 00:33:45.983606557,0 days 00:45:39.754098360,4.0,5.0,0.0,7,0,11,31,30,2,2,11,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-21,58,0 days 00:04:35.913793103,0 days 00:22:56.948275862,0 days 00:31:57.379310344,4.0,1.0,0.0,3,0,8,35,23,2,1,6,4,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-22,59,0 days 00:18:35.796610169,0 days 00:34:45.169491525,0 days 00:56:43.322033898,2.0,0.0,0.0,6,0,13,35,24,1,3,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-23,58,0 days 00:10:25.982758620,0 days 00:32:48.724137931,0 days 00:45:07.620689655,1.0,2.0,0.0,9,3,11,28,30,0,5,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-24,39,0 days 00:14:32.333333333,0 days 00:52:57.487179487,0 days 01:09:54,0.0,1.0,0.0,10,0,7,22,17,0,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-25,52,0 days 00:03:26.134615384,0 days 00:44:12.096153846,0 days 00:49:59.903846153,2.0,1.0,0.0,6,0,9,26,26,0,0,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-26,51,0 days 00:04:23.274509803,0 days 00:36:27.196078431,0 days 00:43:40.431372549,5.0,0.0,0.0,9,0,8,35,16,0,2,5,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-27,50,0 days 00:04:49.740000,0 days 00:40:22.300000,0 days 00:46:56.620000,5.0,3.0,0.0,10,0,6,33,17,0,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
