Fecha,cantidad_servicios,tiempo_asignacion_prom,tiempo_arribo_prom,tiempo_respuesta_prom,Cantidad Camb.Color,Cantidad Reclamos,Cantidad Rechazos Internac.,Ciclo Vida_ADULTO MAY,Ciclo Vida_NEONATAL,Ciclo Vida_PEDIATRICO,Sexo_F,Sexo_M,Zona Inicial_INTERIOR,Zona Inicial_NOROESTE,Zona Inicial_NORTE,Zona Inicial_OESTE,Zona Inicial_SUR,Zona Inicial_Z-CATAMARCA,Zona Inicial_Z-CHACO,Zona Inicial_Z-CORDOBA,Zona Inicial_Z-ENTRE RIOS,Zona Inicial_Z-JUJUY,Zona Inicial_Z-LA RIOJA,Zona Inicial_Z-MENDOZA,Zona Inicial_Z-MISIONES,Zona Inicial_Z-RIO NEGRO,Zona Inicial_Z-SALTA,Zona Inicial_Z-SAN JUAN,Zona Inicial_Z-SAN LUIS,Zona Inicial_Z-SANTA FE,Zona Inicial_Z-SANTIAGO DEL ESTERO,Zona Inicial_Z-TIERRA DEL FUEGO,Zona Inicial_Z-TUCUMAN,Provincia_CAPITAL FEDERAL,Provincia_CATAMARCA,Provincia_CHACO,Provincia_CONURBANO,Provincia_CORDOBA,Provincia_ENTRE RIOS,Provincia_JUJUY,Provincia_LA RIOJA,Provincia_MENDOZA,Provincia_MISIONES,Provincia_RIO NEGRO,Provincia_SALTA,Provincia_SAN JUAN,Provincia_SAN LUIS,Provincia_SANTA FE,Provincia_SANTIAGO DEL ESTERO,Provincia_TIERRA DEL FUEGO,Provincia_TUCUMAN,Color Curso_ROJO,Internó_SI
2022-11-28,35,0 days 00:05:02.771428571,0 days 00:32:04.457142857,0 days 00:39:10.114285714,4.0,4.0,11.0,25,0,1,23,12,0,2,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9
2022-11-29,34,0 days 00:16:33.529411764,0 days 00:41:05.970588235,0 days 00:59:34.441176470,4.0,4.0,16.0,18,0,1,22,12,1,0,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8
2022-11-30,38,0 days 00:16:11.526315789,0 days 00:41:23.631578947,0 days 01:00:24,5.0,6.0,20.0,16,0,4,22,16,1,3,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7
2022-12-01,27,0 days 00:15:42.185185185,0 days 01:36:33.851851851,0 days 01:04:04.407407407,4.0,4.0,0.0,18,0,2,17,10,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5
2022-12-02,35,0 days 00:02:17.685714285,0 days 01:46:12.942857142,0 days 00:53:30.285714285,3.0,5.0,1.0,18,0,2,19,16,1,2,5,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7
2022-12-03,35,0 days 00:04:41.228571428,0 days 01:13:38.142857142,0 days 00:40:19.342857142,4.0,6.0,4.0,20,0,3,19,16,3,1,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
2022-12-04,30,0 days 00:01:58.266666666,0 days 01:13:41.433333333,0 days 00:32:51.100000,6.0,1.0,3.0,20,0,1,23,7,1,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
2022-12-05,49,0 days 00:10:35.591836734,0 days 01:08:24.632653061,0 days 01:21:38.897959183,8.0,18.0,9.0,33,0,1,34,15,0,0,11,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,12
2022-12-06,24,0 days 00:02:50.916666666,0 days 00:59:45.416666666,0 days 01:04:48.250000,1.0,9.0,25.0,13,0,3,18,6,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10
2022-12-07,30,0 days 00:02:49.333333333,0 days 00:49:02.366666666,0 days 00:54:20.233333333,2.0,9.0,43.0,12,0,2,18,12,1,2,5,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
2022-12-08,40,0 days 00:04:15.025000,0 days 00:35:32.325000,0 days 00:41:42.800000,3.0,6.0,6.0,18,0,1,26,14,1,1,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11
2022-12-09,37,0 days 00:01:45.729729729,0 days 01:49:51.945945945,0 days 00:42:41.405405405,4.0,5.0,3.0,24,0,2,23,14,1,0,5,2,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,23,0,0,10,0,0,0,0,0,0,2,0,1,0,0,0,0,0,8,5
2022-12-10,41,0 days 00:04:28.341463414,0 days 00:51:45.609756097,0 days 00:58:12.804878048,9.0,5.0,4.0,23,0,2,30,11,1,4,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,11
2022-12-11,36,0 days 00:09:31.222222222,0 days 01:11:37.555555555,0 days 00:47:24.555555555,14.0,2.0,6.0,17,0,5,22,14,1,3,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5
2022-12-12,46,0 days 00:12:33.521739130,0 days 00:58:24.239130434,0 days 01:13:39.826086956,2.0,15.0,23.0,25,0,2,22,24,1,2,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10
2022-12-13,29,0 days 00:04:02.241379310,0 days 00:56:27.965517241,0 days 01:04:49.896551724,2.0,10.0,19.0,14,0,1,21,8,2,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7
2022-12-14,38,0 days 00:03:02.868421052,0 days 00:31:50.236842105,0 days 00:37:42.842105263,4.0,5.0,19.0,20,0,0,22,16,0,0,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13
2022-12-15,28,0 days 00:01:40.750000,0 days 00:48:35.964285714,0 days 00:54:13.964285714,2.0,8.0,15.0,15,0,1,21,7,0,1,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8
2022-12-16,24,0 days 00:02:16.541666666,0 days 01:02:32.208333333,0 days 01:07:32.500000,1.0,3.0,15.0,13,0,0,16,8,1,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8
2022-12-17,46,0 days 00:04:44.369565217,0 days 00:34:48.326086956,0 days 00:41:34.673913043,8.0,6.0,2.0,26,0,3,30,16,0,1,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12
2022-12-18,29,0 days 00:03:38.275862068,0 days 00:32:02.103448275,0 days 00:38:01.137931034,1.0,7.0,11.0,20,0,0,20,9,0,1,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,8
2022-12-19,40,0 days 00:12:17.725000,0 days 01:18:52.300000,0 days 00:58:44.900000,2.0,12.0,38.0,28,0,1,30,10,0,3,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11
2022-12-20,33,0 days 00:02:34.454545454,0 days 00:30:34.181818181,0 days 00:35:22.121212121,5.0,8.0,27.0,21,0,3,18,15,0,3,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10
2022-12-21,22,0 days 00:03:17.136363636,0 days 02:35:04.590909090,0 days 00:37:03,0.0,7.0,26.0,8,0,0,11,11,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
2022-12-22,38,0 days 00:06:18.710526315,0 days 01:01:37.421052631,0 days 01:10:17.026315789,3.0,8.0,12.0,18,0,1,28,10,0,4,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,4
2022-12-23,30,0 days 00:01:48.233333333,0 days 00:33:23.766666666,0 days 00:37:13.333333333,0.0,5.0,1.0,17,0,1,19,11,0,3,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
2022-12-24,20,0 days 00:02:32.150000,0 days 00:33:06.500000,0 days 00:37:53,5.0,2.0,1.0,9,0,0,13,7,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
2022-12-25,23,0 days 00:15:00.217391304,0 days 01:33:55.130434782,0 days 00:50:43.173913043,1.0,3.0,2.0,15,0,2,13,10,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
2022-12-26,29,0 days 00:04:08.827586206,0 days 00:39:01.758620689,0 days 00:46:13.413793103,4.0,6.0,6.0,20,0,0,20,9,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10
2022-12-27,41,0 days 00:15:38,0 days 00:50:15.585365853,0 days 01:07:49.195121951,7.0,11.0,4.0,26,0,0,24,17,0,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9
2022-12-28,31,0 days 00:09:33,0 days 00:55:42.709677419,0 days 01:08:03.645161290,3.0,10.0,3.0,18,0,1,18,13,1,1,6,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,6
2022-12-29,21,0 days 00:04:19.333333333,0 days 00:56:38.809523809,0 days 01:03:08.714285714,3.0,4.0,2.0,13,0,0,18,3,1,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
2022-12-30,33,0 days 00:04:13.909090909,0 days 00:29:02.454545454,0 days 00:35:31.121212121,3.0,3.0,8.0,25,0,1,23,10,2,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8
2022-12-31,26,0 days 00:02:08.307692307,0 days 00:27:04.423076923,0 days 00:30:51.500000,3.0,4.0,0.0,21,0,0,13,13,1,1,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,7
2023-01-01,24,0 days 00:02:35.375000,0 days 00:31:00.500000,0 days 00:35:54.333333333,1.0,2.0,1.0,14,0,0,18,6,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2023-01-02,31,0 days 00:03:49.193548387,0 days 00:35:44.161290322,0 days 00:41:20,1.0,3.0,0.0,17,0,1,16,15,2,4,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6
2023-01-03,36,0 days 00:02:58.416666666,0 days 00:37:44.138888888,0 days 00:42:51.972222222,2.0,4.0,3.0,24,0,2,24,12,2,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8
2023-01-04,31,0 days 00:26:42.032258064,0 days 00:42:58.387096774,0 days 01:12:22.709677419,3.0,8.0,9.0,21,0,2,16,15,7,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7
2023-01-05,21,0 days 00:04:17.619047619,0 days 00:37:12.714285714,0 days 00:44:45.761904761,4.0,4.0,2.0,14,0,2,16,5,0,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
2023-01-06,21,0 days 00:22:53.666666666,0 days 00:52:24.095238095,0 days 01:17:11.619047619,3.0,3.0,0.0,12,0,0,13,8,0,2,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,4
2023-01-07,23,0 days 00:02:42.695652173,0 days 00:34:33.521739130,0 days 00:41:38.913043478,6.0,0.0,2.0,15,0,0,16,7,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
2023-01-08,20,0 days 00:02:54.250000,0 days 00:31:34.250000,0 days 00:36:02.700000,2.0,0.0,0.0,8,0,0,14,6,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
2023-01-09,32,0 days 00:10:19.812500,0 days 00:31:01.750000,0 days 00:43:44.906250,4.0,8.0,10.0,22,0,0,21,11,1,0,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12
2023-01-10,33,0 days 00:02:51.696969696,0 days 00:43:41.090909090,0 days 00:48:25.030303030,3.0,2.0,12.0,19,0,2,22,11,2,1,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,7
2023-01-11,30,0 days 00:02:01.700000,0 days 00:37:02.900000,0 days 00:40:49.466666666,0.0,3.0,8.0,16,0,1,23,7,1,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11
2023-01-12,19,0 days 00:00:49.631578947,0 days 00:35:00.789473684,0 days 00:38:06.842105263,0.0,1.0,3.0,6,0,2,10,9,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
2023-01-13,24,0 days 00:01:22.541666666,0 days 00:32:04.166666666,0 days 00:35:26.625000,1.0,4.0,8.0,20,0,0,14,10,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9
2023-01-14,26,0 days 00:04:01,0 days 00:26:37.461538461,0 days 00:33:18.230769230,5.0,1.0,11.0,17,0,1,14,12,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10
2023-01-15,26,0 days 00:12:06.615384615,0 days 00:26:41.884615384,0 days 00:41:33.692307692,4.0,3.0,2.0,13,0,0,14,12,1,1,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5
2023-01-16,40,0 days 00:03:52.250000,0 days 01:12:31.975000,0 days 00:48:59.500000,4.0,4.0,10.0,21,0,2,27,13,1,1,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12
2023-01-17,34,0 days 00:02:24.617647058,0 days 01:37:20.411764705,0 days 01:02:02.088235294,5.0,3.0,5.0,20,0,3,19,15,1,2,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8
2023-01-18,27,0 days 00:01:50.703703703,0 days 03:04:05.814814814,0 days 00:35:29.666666666,1.0,1.0,7.0,5,0,3,15,12,1,1,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8
2023-01-19,25,0 days 00:05:04.720000,0 days 00:45:21,0 days 00:53:01.200000,4.0,5.0,1.0,10,0,1,20,5,1,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6
2023-01-20,22,0 days 00:01:10.045454545,0 days 00:55:35.727272727,0 days 00:58:53.045454545,4.0,3.0,7.0,17,0,0,16,6,1,0,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
2023-01-21,27,0 days 00:02:16.111111111,0 days 00:26:00.666666666,0 days 00:30:50.666666666,5.0,1.0,0.0,16,0,0,17,10,2,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5
2023-01-22,28,0 days 00:17:10.107142857,0 days 02:10:21.642857142,0 days 00:49:20.750000,2.0,4.0,5.0,17,0,4,18,10,2,1,7,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6
2023-01-23,34,0 days 00:02:21.117647058,0 days 00:22:42.235294117,0 days 00:27:14.323529411,0.0,4.0,6.0,18,0,2,17,17,3,1,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12
2023-01-24,23,0 days 00:01:04.173913043,0 days 00:29:14.434782608,0 days 00:32:09.391304347,0.0,8.0,5.0,14,0,1,14,9,0,0,5,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7
2023-01-25,21,0 days 00:01:26.047619047,0 days 01:33:19.285714285,0 days 00:31:48.238095238,0.0,1.0,1.0,11,0,0,14,7,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6
2023-01-26,31,0 days 00:01:37.677419354,0 days 00:39:27.741935483,0 days 00:43:11.451612903,1.0,6.0,4.0,21,0,1,18,13,1,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9
2023-01-27,24,0 days 00:05:22.750000,0 days 00:22:32.833333333,0 days 00:29:48.625000,1.0,2.0,0.0,13,0,0,13,11,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7
2023-01-28,29,0 days 00:12:08.379310344,0 days 01:23:01.551724137,0 days 00:51:23.379310344,11.0,6.0,0.0,18,0,1,21,8,0,0,5,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
2023-01-29,30,0 days 00:03:09.700000,0 days 00:25:05.100000,0 days 00:30:15.966666666,3.0,1.0,0.0,14,0,2,14,16,1,1,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9
2023-01-30,24,0 days 00:03:44.166666666,0 days 00:23:50.625000,0 days 00:33:19.291666666,4.0,4.0,1.0,15,0,1,16,8,1,1,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,5
2023-01-31,31,0 days 00:02:43.322580645,0 days 00:29:52.096774193,0 days 00:34:17.096774193,4.0,1.0,4.0,16,0,3,20,11,0,1,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8
2023-02-01,21,0 days 00:04:06.428571428,0 days 00:52:24.047619047,0 days 00:59:15.904761904,3.0,8.0,5.0,7,0,1,16,5,1,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2023-02-02,31,0 days 00:02:33.612903225,0 days 00:27:45.806451612,0 days 00:34:10.290322580,5.0,2.0,2.0,15,0,2,17,14,1,0,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
2023-02-03,24,0 days 00:01:46.416666666,0 days 00:31:27.583333333,0 days 00:35:35.416666666,1.0,3.0,4.0,14,0,2,10,14,0,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10
2023-02-04,22,0 days 00:01:59.818181818,0 days 00:34:18.590909090,0 days 00:38:07.409090909,1.0,1.0,1.0,8,0,5,11,11,0,2,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6
2023-02-05,21,0 days 00:01:22.095238095,0 days 00:42:52.904761904,0 days 00:46:14.285714285,2.0,1.0,0.0,9,0,0,12,9,1,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
2023-02-06,32,0 days 00:03:39.375000,0 days 01:11:59.375000,0 days 00:36:01.406250,3.0,3.0,4.0,23,0,1,17,15,0,3,7,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11
2023-02-07,36,0 days 00:02:24.222222222,0 days 00:29:23.583333333,0 days 00:34:15.861111111,4.0,5.0,3.0,20,0,0,22,14,0,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13
2023-02-08,22,0 days 00:04:07.954545454,0 days 00:34:52.727272727,0 days 00:41:11.636363636,2.0,2.0,4.0,12,0,1,15,7,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
2023-02-09,26,0 days 00:01:41.576923076,0 days 02:37:49.384615384,0 days 01:10:30.346153846,2.0,8.0,0.0,10,0,3,14,12,1,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
2023-02-10,29,0 days 00:04:03.448275862,0 days 02:24:13.379310344,0 days 01:03:20.310344827,4.0,6.0,6.0,17,0,1,15,14,0,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9
2023-02-11,40,0 days 00:05:13.375000,0 days 00:36:42.575000,0 days 00:45:38.350000,4.0,3.0,1.0,25,0,2,20,20,0,3,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12
2023-02-12,25,0 days 00:02:56.600000,0 days 01:41:32.920000,0 days 00:56:45.600000,6.0,3.0,0.0,13,0,3,19,6,2,0,9,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6
2023-02-13,24,0 days 00:01:05.291666666,0 days 01:29:30.791666666,0 days 00:42:43.333333333,4.0,6.0,8.0,12,0,0,18,6,0,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7
2023-02-14,24,0 days 00:02:14.666666666,0 days 01:37:22,0 days 00:47:06.958333333,1.0,6.0,2.0,10,0,3,13,11,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6
2023-02-15,24,0 days 00:07:54.750000,0 days 00:41:10.500000,0 days 00:52:06.416666666,2.0,3.0,8.0,14,0,0,19,5,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
2023-02-16,27,0 days 00:37:51.148148148,0 days 00:52:00.111111111,0 days 01:32:11.740740740,4.0,7.0,11.0,16,0,1,18,9,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
2023-02-17,30,0 days 00:06:00.800000,0 days 00:32:02.100000,0 days 00:39:53.933333333,0.0,10.0,3.0,18,0,0,18,12,2,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8
2023-02-18,21,0 days 00:01:55.904761904,0 days 00:37:28.952380952,0 days 00:41:58.809523809,2.0,1.0,0.0,9,0,1,11,10,2,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
2023-02-19,29,0 days 00:02:16.551724137,0 days 01:26:31.172413793,0 days 00:43:23.931034482,4.0,2.0,3.0,20,0,1,12,17,0,0,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7
2023-02-20,21,0 days 00:01:41.714285714,0 days 00:24:58.380952380,0 days 00:29:08.095238095,0.0,0.0,1.0,14,0,1,16,5,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
